岗位名称,岗位详情地址,薪资,公司名称,工作地点,经验要求,学历要求,岗位描述,公司融资情况,公司人数,公司行业,福利待遇
数据分析师,https://www.zhipin.com/job_detail/31f8a6bd7d2895821XJ_3t-4F1ZS.html?lid=57HKKDVXbb4.search.41&securityId=afEEoiMrXjqaF-31rzfh3WkTV52Ij1qGkRzBaUROyxJGhrZ_MZPKtmfnBeqLgptDIkuOa9dvKVpEaRuBZMOW4kRCw2vKl6aGXvli-JHMoo7fq6Tx&sessionId=,10-15K,数字政通,武汉,1-3年,本科,Power BI Python 数据分析 智慧城管,已上市,1000-9999人,计算机软件,五险一金 定期体检 年终奖 股票期权 带薪年假 餐补 节日福利 周末双休
电商数据分析员,https://www.zhipin.com/job_detail/a390fcda735fee901Xx70t6_EFRV.html?lid=57HKKDVXbb4.search.42&securityId=eTG6EQY4Y7Aw6-71vxMixfHBzF3ejdyASWYxW9RFOsA8UEUVJFUkkKF34LTa-y4b_CGFkF_e6ByVvRibB4QvNtHNBQW9eiPc1CvztQr4wFri4W8FIYqJ&sessionId=,8-10K,魔力朵朵,武汉,1-3年,本科,数学/统计相关专业 数据分析/挖掘经验 电商/零售行业数据相关经验,未融资,20-99人,日化,五险一金 全勤奖 年终奖 带薪年假 员工旅游 餐补 交通补助
中高级数据分析师,https://www.zhipin.com/job_detail/655ec535f2efa1bd1XNy39W4FlVY.html?lid=57HKKDVXbb4.search.46&securityId=ovhG3e69iWVYh-S1OKMznI-BbZRBzmbJtlemc22mhwnfDeq49lWwQnCSyET6oGN36BrTUU-Opixh2WgtcxDfyMAJdx8OvhJ5fS-nJFFr_uqGpxONXOk~&sessionId=,10-15K·13薪,亚飞电商,武汉,1-3年,大专,SQL Python R,不需要融资,1000-9999人,电子商务,交通补助 生日福利 有无线网 宿舍有空调 团建聚餐 底薪加提成 绩效奖金 意外险 补充医疗保险 免费晚餐
情报数据分析,https://www.zhipin.com/job_detail/abd95b27d9963c641HR72du7E1FU.html?lid=57HKKDVXbb4.search.47&securityId=8Y0ROzuefqJ7m-K1A0UL2ePzFfU_CQyNiETHDCRZwBKxScR8VxfjWDtF_Ek-jFCdh7YYxOGLQTHUTIn8MSTXbV_1Pypq_jeDtkBt0J6Iwos-66jc6WI~&sessionId=,2-5K,七未,武汉,经验不限,学历不限,数据分析/挖掘经验,,20-99人,信息安全,五险一金
数据分析师,https://www.zhipin.com/job_detail/17467c390440ec9d1HR_0t-6EVBS.html?lid=57HKKDVXbb4.search.48&securityId=Ix7WLdWb6Tq8j-G13VPoE2Hy8kgwAkePbBavPgvEVhNIO4u0DkASiDc-VUyVHq46AsIA9Mv94rr7rF2LOJt9UFMLwHoexZ2p5BaW2WyaL_uVohr702K5&sessionId=,6-8K,红浪文化,武汉,3-5年,本科,数据分析/挖掘经验 国际行业,未融资,0-20人,培训机构,五险一金 全勤奖 年终奖 带薪年假 包吃 节日福利 包住
亚马逊产品营销（数据分析/市场策划）,https://www.zhipin.com/job_detail/ddad54d08c3da1d71Xd52di9FFVV.html?lid=57HKKDVXbb4.search.49&securityId=lAjr3pfrSkHmM-n1LwosAQR5ZT1Wzw3ZmZ6lPGFh0PzkkHy6Nnb4nM4OSC3cuhG2TI8dBwhh_GJuoFADEs0Y-sf0xbPLWiMeBaPiU0LoZbpKzZUUQcM~&sessionId=,6-10K·13薪,武汉亚声网络科技...,武汉,经验不限,大专,亚马逊运营 跨境电商运营 产品运营 市场分析 数据分析 家居产品 欧美市场 海外市场分析,未融资,100-499人,电子商务,五险一金 加班补助 年终奖 带薪年假 员工旅游 节日福利 带薪培训 晋升机会
数理统计与分析工程师,https://www.zhipin.com/job_detail/562b7ad5da1086881XJ509u9EVpQ.html?lid=57HKKDVXbb4.search.52&securityId=c4oqC48hEOjtO-r1DscUk8pLEbXczx6JWPzc1oK_MFX0R8OLHwtZ_p8FDbQeX_t65oNtJ7kLGwd-VfiHpxvX-y4Jh43oDpo26AS_XErQh5tubvG214tL&sessionId=,8-12K,湖北省冠天芯新生...,武汉,1-3年,本科,SQL R MATLAB 数学/统计相关专业 计算机相关专业 数据分析/挖掘经验,未融资,0-20人,数据服务,全勤奖 工龄奖 法定节假日三薪 节假日加班费 夜班补助 底薪加提成 保底工资 绩效奖金 年终奖 定期体检 意外险 补充医疗保险 五险一金
数据分析（商业变现方向）,https://www.zhipin.com/job_detail/f9beb0fd6994a2a31HR62d-7FlVS.html?lid=57HKKDVXbb4.search.53&securityId=03RXGlT2aHiAN-W1p48PyrKLFpm0nXxvowLYnkvBxlSx-C8XjeLM_S_6qZC_d9XmqcS8qjs4UfYGHrPqdMPweOphCVeKfv1hspov2ddxX7zHv8J6Ig~~&sessionId=,7-12K,多比特,武汉,经验不限,本科,业务模式/运营策略优化 投放数据分析 数据分析/商业分析经验,不需要融资,500-999人,游戏,五险一金 定期体检 加班补助 年终奖 带薪年假 员工旅游 交通补助 节日福利 零食下午茶 定期团建活动 健身房 生日福利
资深数据分析师,https://www.zhipin.com/job_detail/f2c580216330e7451X182tm5FVNW.html?lid=57HKKDVXbb4.search.54&securityId=v8l7Bmqu6zZeX-11nOZiMak2gzhalPrAFCJyCQsonC8BFrmyana8tx108cwPBGoNcf76VBVAtiLrRDBBb9j2S1IZrecl8445zxjbS5857hRVZyI~&sessionId=,8-13K,解数咨询,武汉,1-3年,学历不限,数据分析 电商 消费品,未融资,20-99人,咨询,餐补 保底工资 绩效奖金 年终奖
数据分析师,https://www.zhipin.com/job_detail/93a11d79f9cdce3f1Xx_29m4E1JQ.html?lid=57HKKDVXbb4.search.56&securityId=3Zkm11-xomSRi-11X2zUet2aqFvjDiDV1afoYo5aCdzvEXVeufGRGep6NpU8dtkOQYOqaFWBHzpV5z5vSOG4aEhTR8T4n1QdsjUJPB76PeLJK1XyHRTX&sessionId=,6-11K,精诚策划武汉运营中心,武汉,经验不限,大专,R,不需要融资,20-99人,生活服务,员工福利 生日福利 节日福利 有无线网 住房补贴 团建聚餐 零食下午茶 员工旅游 带薪年假 全勤奖 企业年金 股票期权 底薪加提成 保底工资 绩效奖金 年终奖 五险一金
大数据分析师(武汉),https://www.zhipin.com/job_detail/aeb3dbff0f300f131Xx-3tS_ElNU.html?lid=57HKKDVXbb4.search.57&securityId=BxapQfB9fdbHM-C1RFl8wbOVaeVfFEqNZSJnfpq4JCdJSY7Q9UOvzDrABl0SgM0C4Gv6O6fHeavSEXbnv87VadRF1Pt7Whs0yuVY2mqHa20pNA~~&sessionId=,10-15K,运动帝图,武汉,3-5年,大专,Python Hive 计算机相关专业 数学/统计相关专业,不需要融资,20-99人,互联网,五险一金 带薪年假
数据专员,https://www.zhipin.com/job_detail/d56cb0fc123e2e7e1HR72ti5EVBQ.html?lid=57HKKDVXbb4.search.58&securityId=MnHouGVPG1d9a-O1z-Vdd6sWedx437OhuO28TOQpoXfqBWAB193NSM-PnUiCide0vatMFD1tLvUDvktr3jV3iIzNOWIIrTzWNU6MtWbR0hZzMyeoVPeV&sessionId=,5-8K,湖北易用企业管理咨询,武汉,1-3年,大专,SQL Python 数学/统计相关专业 计算机相关专业,不需要融资,0-20人,咨询,绩效奖金 保底工资 底薪加提成 团建聚餐 免费工装 通讯补贴
数据分析实习生,https://www.zhipin.com/job_detail/07a65b939fe6af631HR_0tW5F1RV.html?lid=57HKKDVXbb4.search.59&securityId=ddZ231CNxLvDW-F1XovoMRonLeZQ2DuRFILaD0icYGhwgVp4DLaA595zn8UAtPUeOchVYenxgtaTJB2lWKpH5wWi_cJvWcGC4TL6VxnI5OtStueL8A~~&sessionId=,3-4K,极目智能|智能驾驶,武汉,经验不限,本科,认真负责,C轮,100-499人,汽车生产,五险一金 补充医疗保险 定期体检 全勤奖 年终奖 带薪年假 员工旅游 餐补 节日福利 零食下午茶
数据分析师（风控）,https://www.zhipin.com/job_detail/daef26818dc557171HR62N-5EFZT.html?lid=57HKKDVXbb4.search.60&securityId=zsw9oNZW8I3xW-o1txgcAZYdWbROO2rNifmqP9elDp4Jxg6A-_At6ZRfFIXGcXo9tlFg5a_dP1QAtWhjwb3uy1aCodJW8_b0c2eqK0Eh5-qg3Vny&sessionId=,15-25K·15薪,斗鱼,武汉,1-3年,本科,SQL R Python 风控相关经验,已上市,1000-9999人,互联网,五险一金 补充医疗保险 定期体检 年终奖 股票期权 带薪年假 餐补 节日福利 零食下午茶
数据统计分析师（六险一金）,https://www.zhipin.com/job_detail/88972494155190e31X193tu_FVdV.html?lid=57HKKDVXbb4.search.61&securityId=pE83IMpZPWnuJ-H1gLw_0QUoA_CunTdx9VtS0aUiHU-bgB05j6WBTmSESIF7Z1xyusSL23Py5pFtDOqZOqCet-T4kKpybjNIi4OyTmVI8d7BMssZgg~~&sessionId=,10-15K,大水云科技,武汉,1-3年,本科,Python,未融资,100-499人,电力/热力/燃气/水利,六险一金 生日福利 节日福利 高温补贴 有无线网 团建聚餐 零食下午茶 餐补 员工旅游 带薪年假 加班补助 股票期权 年终奖 定期体检 意外险 补充医疗保险
数据分析中级专员,https://www.zhipin.com/job_detail/490377aa8718990b1HR40tW1E1BW.html?lid=57HKKDVXbb4.search.63&securityId=kN0bPssuXZJFu-W1fnrGC5X9enQ71UgKX6ApALpT8WclNoxx5hf8UhpS8KRldxXZ-xAwWTX3eT4YDOZV3EX6WNyXSlsc8N-66l2jf0ymN_If1Bj97g~~&sessionId=,6-10K·13薪,顺丰速运,武汉,3-5年,本科,业务数据分析 业务模式/运营策略优化 数据分析/商业分析经验 管理咨询工作经验 Python/R语言/SPSS,已上市,10000人以上,物流/仓储,五险一金 补充医疗保险 定期体检 加班补助 全勤奖 带薪年假 员工旅游 免费班车 餐补 通讯补贴 交通补助 包吃 节日福利 住房补贴 零食下午茶
数据分析,https://www.zhipin.com/job_detail/e19df778eee313191nR50925FFpZ.html?lid=57HKKDVXbb4.search.66&securityId=kg7WT7l4Vzl3u-41USzk_7TgH8rHYAP9DabXd6eYKSVuS_2np7aLdMQltd-aKG8fA__TChTYcSWzDqn21G8jXhhL_zgw1pZ7umrdR7z2cIpMYcw0D_Q~&sessionId=,1-5K,上海贵牛贸易,武汉,1-3年,大专,数据分析 数据仓库 Excel,,0-20人,服装/纺织/皮革,
数据分析专员,https://www.zhipin.com/job_detail/d0418ab99e407a1b1HR72Nq0EFBR.html?lid=57HKKDVXbb4.search.67&securityId=kpBKlhU9P4IGV-L1P_n3piUy9ghEJrJ_N9lld5ifk1XLTLJXDHDB_OkOho_v_HDts1HI8XlqFFADan6LFNbExG6Dc0HPRux0Xyv7utdfCU61kPRN-G0~&sessionId=,6-7K,和丽洗涤,武汉,3-5年,大专,数学/统计相关专业 数据分析/挖掘经验,未融资,100-499人,其他服务业,高温补贴 全勤奖 工龄奖 绩效奖金 年终奖 意外险 五险一金
大数据分析师「武汉」,https://www.zhipin.com/job_detail/827df5700b2b18e61X1-2Nm7ElFS.html?lid=57HKKDVXbb4.search.70&securityId=PBkO8QxQSI1by-f1_HMKTnfSjiGVoXonbkkBeKteefqqxurSS585oEWgmaSFPVGHGuu1jlnNJMEra-fvLc_2zjq77J6cH5raCPFrzfsNoN4TPw~~&sessionId=,20-40K,小米,武汉,3-5年,本科,Tableau Power BI 数学/统计相关专业 计算机相关专业 数据分析/挖掘经验,已上市,10000人以上,互联网,五险一金 补充医疗保险 定期体检 年终奖 股票期权 带薪年假 餐补 节日福利 12%公积金
数据分析师,https://www.zhipin.com/job_detail/803587ad69031e1e0Hd_3Ni7FVo~.html?lid=57HKKDVXbb4.search.71&securityId=qjzrnyvQfEKfx-91Le4WHY4fFpU0ObDqQETxKPKbrGjc5gg5zX9Q88hNqytCZyiiiUaLmDojh04N61grPt174ky1C7-uHWVj4KIdq6bisWRoAQs~&sessionId=,8-13K,武汉众娱,武汉,经验不限,本科,数据分析 文娱/游戏行业数据相关经验 商业分析 数据挖掘,不需要融资,100-499人,游戏,五险一金 定期体检 全勤奖 年终奖 股票期权 带薪年假 员工旅游 节日福利 零食下午茶
大气环境数据分析师,https://www.zhipin.com/job_detail/91eb48ba614c130a1XR72du4FFpZ.html?lid=57HKKDVXbb4.search.73&securityId=SMGTaCy3iSECe-e16pHQNuXBkGxXNs-D25jewDBOp3bcyyTBaermsvZutm8qbcqHDPVQ2tUHZds1v4-pzg0eA3652UIfqVllQ1bgRnGr4N6rGY0iu0g~&sessionId=,4-8K,中科宇图科技,武汉,1-3年,大专,水处理 环境影响评估 环境监测 环保工程师 除灰除尘 VOCs治理 大气污染 PM2.5,B轮,500-999人,环保,五险一金 定期体检 带薪年假 餐补 通讯补贴 节日福利
数据分析师,https://www.zhipin.com/job_detail/1d66e2a5be52c8981HR43Ny-EVdX.html?lid=57HKKDVXbb4.search.74&securityId=PTgIKrn0aBbz--l1pyuy6eqaiRB37lN5oJymD4JBetOoZsrO_5np6kBBrFuVTGKBiU9b7hLix7TNzRT-VxcDaTqu53PKb3Ml78cGTF--lzU0JbC_-A~~&sessionId=,8-10K,早造,武汉,1-3年,本科,Power BI Python SQL,不需要融资,20-99人,广告/公关/会展,五险一金 定期体检 年终奖 节日福利 生日福利 团建聚餐 零食下午茶 员工旅游 带薪年假 节假日加班费 夜班补助 加班补助 绩效奖金
大数据分析师,https://www.zhipin.com/job_detail/aa1b7de2c09d4a411XN73967GVtV.html?lid=57HKKDVXbb4.search.76&securityId=Cr9DqN79zwcOv-O1oEfAxdGlY7jo-gSWOAqkUKCJHuT9Gm2rY-3kgYkj_dKd54fXXRkGG6GQCL0oKzOKp3mHYfi9T4KppMBdIskJkDZNXFA-Qnwipg~~&sessionId=,15-25K·14薪,华为终端有限公司,武汉,经验不限,本科,数据分析/挖掘经验 计算机相关专业 Python 数学/统计相关专业,不需要融资,10000人以上,通信/网络设备,五险一金 定期体检 年终奖 带薪年假 通讯补贴 交通补助 节日福利 免费班车 住房补贴 零食下午茶 员工旅游 加班补助 股票期权 补充医疗保险
数据分析工程师（集团）,https://www.zhipin.com/job_detail/7bf694c46f4f2f881X173Nu-EFBY.html?lid=57HKKDVXbb4.search.77&securityId=gaYZuoiOWRtQ3-X10IIL6pEfIiBQmHB6K5iPst0xXUTnaSDBgSEpTTZ1X_hkOJ7M4USZSD47DIWAVosPpqVdilxRgmMVPgZ0Ve1R-od2nIwPVfABkg~~&sessionId=,5-8K,友芝友集团,武汉,经验不限,本科,计算机相关专业 数据分析/挖掘经验 电商/零售行业数据相关经验,不需要融资,1000-9999人,批发/零售,生日福利 节日福利 团建聚餐 员工旅游 带薪年假 年终奖 定期体检 五险一金 周末双休
数据分析师,https://www.zhipin.com/job_detail/1406e41ce11e7eab1XNy2Ni7EldR.html?lid=57HKKDVXbb4.search.79&securityId=jKQ5ecxnSQtk6-J1pnupqmqjpLXYN9Z0VmEo6bM5oJHw7j0QN_0AtkDNFYwuj7_37Lyn_AEH2_gtma1c36WXl-FkM45mk4I4llfBERhENvX3dv0D5x8~&sessionId=,8-12K·13薪,递弱代偿,武汉,3-5年,本科,SQL Python Power BI 数学/统计相关专业 计算机相关专业 数据分析/挖掘经验 金融,未融资,20-99人,计算机软件,生日福利 节日福利 有无线网 团建聚餐 员工旅游 带薪年假 加班补助 年终奖 定期体检 五险一金
数据分析岗,https://www.zhipin.com/job_detail/ed8a738472a9fe391XV709-4EltR.html?lid=57HKKDVXbb4.search.80&securityId=AkKvy8mRGkFRY-N1UQi8xX0LZDPhM7Z2ayVLuCgSenxzymCH0pHZ6ZNpZGZPy05fdb-qe0R-Un4a5G1uBjQ_s1Mus-Gwfibp0ewCcSzFO7N0FrhkvEA~&sessionId=,10-15K·14薪,万物云,武汉,3-5年,本科,Excel,已上市,10000人以上,物业服务,补充医疗保险 定期体检 加班补助 带薪年假 员工旅游 餐补 通讯补贴 交通补助 节日福利 七险一金
数据分析师,https://www.zhipin.com/job_detail/bf5e7f07355aa2a90nZ73t--F1A~.html?lid=57HKKDVXbb4.search.81&securityId=lIjzfDVz3OZ8v-h1k8J_2wUpMFjKlH7grlv1CAZViCNJluyU8-QZMhiCqPk6VdWCNHZjGAfNjtniwu37UxpEuVNi6lXjokL3g7v6860QAjojQos~&sessionId=,6-8K,捷众普惠(花生好车),武汉,经验不限,大专,需求分析 数据建模 数据采集,B轮,20-99人,汽车生产,零食下午茶 带薪年假 股票期权 保底工资 年终奖 意外险 五险一金
医用耗材大数据分析师,https://www.zhipin.com/job_detail/5106cc6286b910741Xx-2d-5GVRW.html?lid=57HKKDVXbb4.search.83&securityId=H1o4uLPbl3U7u-Q1sec-1j-cM7NEDS6izGCePeM9geYjpZWS0fsuDBNif1SAqb_RYR54Gp5l_9yXEJK2DtdJKSWaBJJePJNSRrrTs3lhN92O7rCpS9Fo&sessionId=,8-13K,武汉麦迪维斯技术,武汉,经验不限,本科,数学/统计相关专业 产品经理 医用耗材管理,,0-20人,医疗健康,节日福利 全勤奖 股票期权 底薪加提成 绩效奖金 年终奖 五险一金
客服运营分析岗,https://www.zhipin.com/job_detail/315d6af3ad161ce01X1z3di4FVFU.html?lid=57HKKDVXbb4.search.84&securityId=QJG9wVbY1cM3s-d1LFqz7WoS78Y9J7o0NFHQ3OH-_pvsk29MIHEVUnmbUbXvEHkTQIybTZMiHpOk9ddZL7KtreTV8T4rqYTs0cLelw5BFB6NQ7sV1us~&sessionId=,15-25K·16薪,京东信息技术,武汉,5-10年,大专,SQL 数据分析/挖掘经验 电商/零售行业数据相关经验 客服数据分析,已上市,1000-9999人,物流/仓储,节日福利 免费班车 住房补贴 零食下午茶 餐补 带薪年假 全勤奖 法定节假日三薪 节假日加班费 夜班补助 加班补助 底薪加提成 保底工资 绩效奖金 年终奖 定期体检 意外险 补充医疗保险 五险一金 晋升
新媒体数据分析,https://www.zhipin.com/job_detail/81864d211029ad5d1X1z3tu4FFRR.html?lid=57HKKDVXbb4.search.86&securityId=H6mzHq0Pcnp4t-B129djDnv-E8Nwe89Q1kxloSJ954a4S5KgI5vgP4XCqunBxaJQQHAbVkzazxop8se8a3ukoK2e92jTeENsqJPogvAkFE_wZYcZx59z&sessionId=,5-10K,湖北宁匠全案设计...,武汉,3-5年,学历不限,SPSS 数据分析/挖掘经验,,100-499人,装修装饰,通讯补贴 零食下午茶 员工旅游 带薪年假 加班补助 年终奖
投放数据分析师,https://www.zhipin.com/job_detail/c198685013f361301HR62du6EVRT.html?lid=57HKKDVXbb4.search.88&securityId=QeNPi2A40uuvx-X1TcsIlKePkpZPMpqRLV7nl2MT6wAV45Uy8cYd7vofHuDeSMiYxrQoZp9HNs2-JgaPMYIQnTv-tc4yOasGKZqweARGcME_Ir0iqEDy&sessionId=,15-30K,乐学互娱,武汉,1-3年,本科,数据分析/挖掘经验 文娱/游戏行业数据相关经验 风控相关经验 知识付费平台 数据分析师 投放部门,C轮,1000-9999人,在线教育,交通补助 生日福利 节日福利 通讯补贴 团建聚餐 零食下午茶 带薪年假 法定节假日三薪 底薪加提成 保底工资 绩效奖金 年终奖 五险一金
行业数据分析师,https://www.zhipin.com/job_detail/06245fd8f98b0f641nB-3t69ElNV.html?lid=57HKKDVXbb4.search.89&securityId=u4nPQJgomr_3j-R1xqorz6uS3tsf9O0QzWYXOf1O0fl-zKGtraRiJq2WKXPI26Jih_O-7i41BPmgpIGwcCaRBjxyYcoTcontF_-FpLe7ul7WNxih0mo~&sessionId=,7-10K·14薪,深圳市财富趋势科...,武汉,1-3年,本科,行业研究,已上市,500-999人,计算机软件,节日福利 团建聚餐 零食下午茶 员工旅游 带薪年假 加班补助 股票期权 年终奖 五险一金 加班工资 每年多次调薪
数据分析师,https://www.zhipin.com/job_detail/9266f52fb0f945be1nd73dW4F1VU.html?lid=57HKKDVXbb4.search.91&securityId=7MENvNBWt6qBs-d1bOPOU46zo6gMCGVt-iLHUOHGGJuMMFShU2RIB574fd14ekRlRNvH2sKbzQahKodBqPGWJTAc1k6dD12nPP8U2SiGvOPjgz974JcahfHdQWA83u483v5V7aiyYpQtTMUt5XVDisA~&sessionId=,10-15K·14薪,武汉美华,武汉,3-5年,本科,Python Excel Tableau BI,B轮,20-99人,计算机软件,五险一金 定期体检 带薪年假 员工旅游 通讯补贴 交通补助 节日福利
数据分析工程师,https://www.zhipin.com/job_detail/3251151a2773bada1HR70tS1EFNX.html?lid=57HKKDVXbb4.search.94&securityId=FmlYToos1aDGu-k13VnALWrZSTtAeclAEdqFnBeRrBq0LEkknS-65rATfLLET80DGijp1r8RndDI4n8ZFQHzTtEhxp-zo32IoQvtyD3gPtXWcjXeFt8W&sessionId=,7-12K·14薪,普宙科技,武汉,1-3年,本科,数据分析/挖掘经验 数学/统计相关专业,未融资,100-499人,通信/网络设备,生日福利 团建聚餐 餐补 带薪年假 加班补助 定期体检 五险一金
数据分析师助理,https://www.zhipin.com/job_detail/ad3c1be1f044495c1nZz2tW_EFNW.html?lid=57HKKDVXbb4.search.96&securityId=7IIMJ40sWHtD5-I1a_x-5Z3S-POlUBOoihBZctiN-6ugD24TBFnPgGRdVhMpKo0pvVnEkfA09Wb5HdOWAv33KYizEEtn0jgO2N3Z8rOxoSKX6_0MwSqP&sessionId=,7-12K·16薪,创逸灵科技,武汉,1年以内,本科,SPSS R 回归分析 决策树 多元统计分析 python,,20-99人,数据服务,五险一金 补充医疗保险 定期体检 加班补助 全勤奖 年终奖 股票期权 带薪年假 员工旅游 餐补 零食下午茶
数据分析师,https://www.zhipin.com/job_detail/49d542d0c6cfaae51XF72N6-GFNQ.html?lid=57HKKDVXbb4.search.97&securityId=hrdWenSrRBrnO-l1QunrW-uJgcJXX2C-3tGtc2j-jYILjYSR6GxeEfuuq1vCSCZvDHsLB3p_O7rhDmNwR8szv1e8MwsnL6BCvbBi-p2XOyPYEgLtRCs~&sessionId=,8-13K,Finger Art,武汉,1-3年,本科,数据分析 数据挖掘,不需要融资,100-499人,游戏,五险一金 补充医疗保险 定期体检 年终奖 带薪年假 员工旅游 餐补 交通补助 节日福利 零食下午茶
数据处理专员,https://www.zhipin.com/job_detail/598d9ecfa33472de1XN729m1GVtV.html?lid=57HKKDVXbb4.search.100&securityId=mf7gEbjOP3Lap-k14zaVCUNndxygNjIxZQt3v9grzSF8-BrTIlQWTo90F6TV_qgaBRrv17NCs-GLDb06ba_Ux74bal3VxLKaDtrexeGAQhOP3YdIlEs~&sessionId=,4-6K,武汉恒诚智创,武汉,经验不限,大专,计算机相关专业 数据分析/挖掘经验 电网 同源维护 pms,,20-99人,电力/热力/燃气/水利,定期体检 年终奖 带薪年假 员工旅游 免费班车 交通补助 节日福利 住房补贴
Python数据分析师,https://www.zhipin.com/job_detail/caf1023272f36e591nJ92Nu6F1VQ.html?lid=57HKKDVXbb4.search.102&securityId=AVzpxsWnh8xvW-31z4xPjOH0Wv5aVuL4fdvNUc2koB3fuk8n2wQfYCCbMrRr_HyYh3cSettR4KGssrAxYSP44Xh0iCHK3STkzx83o5_HeX5iQhVf&sessionId=,12-24K,易佰网络,武汉,3-5年,本科,Python 爬虫 SQL,已上市,1000-9999人,电子商务,生日福利 节日福利 宿舍有空调 团建聚餐 零食下午茶 员工旅游 带薪年假 全勤奖 节假日加班费 夜班补助 企业年金 股票期权 底薪加提成 保底工资 绩效奖金 年终奖 意外险 五险一金 专业培训 俱乐部
大数据分析师,https://www.zhipin.com/job_detail/6699b1f8411c463d1XN62tW_GFZU.html?lid=57HKKDVXbb4.search.103&securityId=ARhTSIJgeGzLx-R1UTw0X8rDkQr3ccuB5HT_xmOJaVDdsxdtLMAoQ-FtkDU92jw9f4aD-6W4UI5tAM7Ru-daDBLPosQTr4ZnsdvwqY5I-vSQ-9Iu&sessionId=,20-40K·16薪,华为技术有限公司,武汉,经验不限,本科,Python,不需要融资,10000人以上,计算机软件,五险一金 补充医疗保险 定期体检 加班补助 全勤奖 年终奖 股票期权 带薪年假 员工旅游 免费班车 餐补 通讯补贴 交通补助 节日福利 住房补贴 零食下午茶 离职补偿
数据分析师,https://www.zhipin.com/job_detail/947f4bf31705309f1X1z0ti_GVFQ.html?lid=57HKKDVXbb4.search.104&securityId=iuKnCmAR3dtzO-s1OK5ev9w7faoFLDldMBiTtxxad5VVeEiP3L3PXtXPbOAsoOg13QGkPinixAYlmFkUmqEyyxYhnphH--ittyRHyLHV4WUj7VtpZA4~&sessionId=,5-10K,武汉游音科技有限公司,武汉,经验不限,本科,投放数据分析,,100-499人,互联网,生日福利 节日福利 住房补贴 团建聚餐 零食下午茶 餐补 员工旅游 带薪年假 全勤奖 保底工资 绩效奖金 年终奖 定期体检 意外险 补充医疗保险 五险一金
产品数据分析,https://www.zhipin.com/job_detail/8ff8668a40e7b92d1X17292-FVJV.html?lid=57HKKDVXbb4.search.106&securityId=YN_aQjJHMCDmp-q1iextMaWeytY8fSx2uu3TSOeKcQ8it9LHmapLZfSXjE5WXIExEDHhs9YEUUlpOzWmS9Vs4InsbqvTC6KSUNYbGbuGSoxtFTLce31w&sessionId=,10-15K,飞速创新,武汉,1-3年,本科,需求计划 需求预测分析 预测建模能力,D轮及以上,1000-9999人,互联网,五险一金 定期体检 加班补助 全勤奖 年终奖 带薪年假 免费班车 节日福利 零食下午茶 员工宿舍 瑜伽课 篮球社团
大数据分析师,https://www.zhipin.com/job_detail/a56d2cbd3cb1c5f01HR42tS_GFNU.html?lid=57HKKDVXbb4.search.109&securityId=c2EVLG_0KZgmX-R1lYhfJtlc54Sa0F07mhVaD8igfflqOgSMPcdUIBiPVr3MESEzY47prIlAVKpFFLdp4-woQ-IvEks42YGU7Bz2ltCUo06meA46&sessionId=,25-50K·13薪,某500强上市公司,武汉,经验不限,博士,数据分析/挖掘经验,,,,五险一金 补充医疗保险 定期体检 加班补助 全勤奖 年终奖 带薪年假 免费班车 餐补 通讯补贴 节日福利
数据分析专员,https://www.zhipin.com/job_detail/4b67dae0b55e06ec1XF-39W0E1NY.html?lid=57HKKDVXbb4.search.110&securityId=u8z8jhZu_tmbf-11DRTeFKocnfnKrrrTrbH7wzJ5vs-hjv2OtDezz61K1Bj9oCNTNjkrvdFA-QubNp1Qq1MJ3D5fG6v64pKbHDT7-mEWCsRUH1VRvVw~&sessionId=,4-5K,浙江华光,武汉,1-3年,大专,计算机相关专业 经济/工商管理相关专业 数据分析/挖掘经验,未融资,100-499人,汽车零部件,五险一金 定期体检 全勤奖 年终奖 股票期权 带薪年假 员工旅游 节日福利 高温补贴 住房补贴 工龄奖 法定节假日三薪 节假日加班费 夜班补助 加班补助
